data,abertura,maximo,minimo,fechamento,volume,data fechamento,volume do ativo
1693314000000,26044.50000000,26103.43000000,26006.00000000,26052.00000000,920.12168000,1693317599999,23967321.33639220
1693317600000,26052.00000000,27692.00000000,26052.00000000,27492.03000000,23508.55351000,1693321199999,636743145.28597190
1693321200000,27492.03000000,27550.00000000,27265.24000000,27423.44000000,8125.13539000,1693324799999,222774673.20691360
1693324800000,27423.44000000,28142.85000000,27350.01000000,27999.99000000,12941.32514000,1693328399999,359648097.11471680
1693328400000,27999.99000000,28097.91000000,27793.33000000,27892.07000000,5403.89636000,1693331999999,150964609.42080520
1693332000000,27892.08000000,28020.73000000,27835.84000000,27971.79000000,2640.80836000,1693335599999,73792393.30528800
1693335600000,27971.78000000,27995.00000000,27823.91000000,27831.33000000,2122.35963000,1693339199999,59231440.26251940
1693339200000,27831.33000000,27883.61000000,27561.24000000,27569.28000000,2779.70746000,1693342799999,77129700.12636300
1693342800000,27569.28000000,27733.32000000,27564.39000000,27658.99000000,1538.24500000,1693346399999,42543028.38824050
1693346400000,27658.98000000,27693.98000000,27532.79000000,27638.28000000,1297.33249000,1693349999999,35825038.17874520
1693350000000,27638.29000000,27779.12000000,27567.70000000,27716.34000000,1752.69069000,1693353599999,48475387.42818160
1693353600000,27716.34000000,27768.57000000,27622.24000000,27622.24000000,1726.34734000,1693357199999,47824406.08527930
1693357200000,27622.24000000,27643.03000000,27455.91000000,27552.62000000,1975.16695000,1693360799999,54408441.11357110
1693360800000,27552.63000000,27562.07000000,27349.39000000,27400.56000000,2212.69703000,1693364399999,60708038.42348750
1693364400000,27400.55000000,27426.35000000,27280.99000000,27391.13000000,1733.27718000,1693367999999,47425787.97207760
1693368000000,27391.14000000,27446.80000000,27391.13000000,27443.00000000,741.83502000,1693371599999,20345997.13415130
1693371600000,27443.00000000,27476.03000000,27435.64000000,27469.04000000,623.85420000,1693375199999,17132135.32598210
1693375200000,27469.05000000,27469.05000000,27371.94000000,27382.21000000,875.81260000,1693378799999,24011974.34157000
1693378800000,27382.21000000,27464.80000000,27382.21000000,27436.25000000,957.43753000,1693382399999,26269180.23567090
1693382400000,27436.25000000,27499.00000000,27406.65000000,27470.98000000,1179.68546000,1693385999999,32384096.76571440
1693386000000,27470.97000000,27471.92000000,27310.05000000,27426.80000000,1477.15336000,1693389599999,40463177.89457970
1693389600000,27426.79000000,27448.86000000,27400.00000000,27435.44000000,568.79669000,1693393199999,15600205.95467170
1693393200000,27435.44000000,27435.45000000,27331.45000000,27338.51000000,1066.68789000,1693396799999,29203481.98627990
1693396800000,27338.52000000,27425.00000000,27292.24000000,27353.64000000,1666.51156000,1693400399999,45600321.29533730
1693400400000,27353.64000000,27464.45000000,27145.23000000,27376.07000000,3215.90683000,1693403999999,87892718.69066450
1693404000000,27376.07000000,27424.40000000,27017.24000000,27110.01000000,4624.91525000,1693407599999,125962954.70081070
1693407600000,27110.00000000,27293.90000000,27036.66000000,27201.63000000,2931.78962000,1693411199999,79657438.28256100
1693411200000,27201.63000000,27210.84000000,27067.90000000,27155.37000000,1682.43167000,1693414799999,45664577.47401380
1693414800000,27155.37000000,27249.99000000,27117.00000000,27167.98000000,1266.21889000,1693418399999,34436072.70159880
1693418400000,27167.97000000,27286.88000000,27100.00000000,27279.98000000,1146.53159000,1693421999999,31161159.79338540
1693422000000,27279.98000000,27286.88000000,27178.26000000,27178.28000000,948.19683000,1693425599999,25838825.34854360
1693425600000,27178.27000000,27291.34000000,27178.27000000,27250.15000000,798.05652000,1693429199999,21746804.98788130
1693429200000,27250.15000000,27337.78000000,27250.15000000,27259.69000000,748.69344000,1693432799999,20426220.74146880
1693432800000,27259.69000000,27326.87000000,27241.00000000,27241.00000000,785.42596000,1693436399999,21420767.85875260
1693436400000,27241.00000000,27319.88000000,27228.00000000,27299.99000000,494.82907000,1693439999999,13501666.05447240
1693440000000,27299.99000000,27303.36000000,27198.70000000,27222.13000000,524.79039000,1693443599999,14295649.16579670
1693443600000,27222.13000000,27240.69000000,27179.12000000,27196.48000000,629.65419000,1693447199999,17136369.41844980
1693447200000,27196.48000000,27233.75000000,27186.30000000,27190.01000000,556.81561000,1693450799999,15147473.06471110
1693450800000,27190.01000000,27217.28000000,27178.88000000,27217.27000000,448.14294000,1693454399999,12186875.03884080
1693454400000,27217.28000000,27285.68000000,27215.00000000,27252.30000000,513.52534000,1693457999999,13993383.01610620
1693458000000,27252.30000000,27274.31000000,27226.38000000,27251.29000000,463.60802000,1693461599999,12632449.11087730
1693461600000,27251.29000000,27290.95000000,27233.28000000,27253.20000000,505.16607000,1693465199999,13768412.82425720
1693465200000,27253.20000000,27294.97000000,27232.88000000,27261.03000000,723.86238000,1693468799999,19732747.82280800
1693468800000,27261.03000000,27273.97000000,27222.01000000,27235.08000000,746.40612000,1693472399999,20333748.62430400
1693472400000,27235.08000000,27235.09000000,27184.99000000,27198.27000000,1062.78551000,1693475999999,28911950.95841330
1693476000000,27198.26000000,27226.18000000,27191.48000000,27201.83000000,527.69401000,1693479599999,14357643.09177520
1693479600000,27201.83000000,27587.51000000,27201.17000000,27303.96000000,3750.77348000,1693483199999,102711781.44226760
1693483200000,27303.95000000,27315.47000000,27063.08000000,27192.62000000,2860.02159000,1693486799999,77799219.18462970
1693486800000,27192.62000000,27205.32000000,27073.14000000,27149.99000000,2265.88063000,1693490399999,61525831.06718480
1693490400000,27149.99000000,27192.78000000,27027.00000000,27175.66000000,2072.55887000,1693493999999,56202202.10000380
1693494000000,27175.67000000,27179.74000000,26803.73000000,26922.01000000,4168.47827000,1693497599999,112438625.64586790
1693497600000,26922.01000000,26924.87000000,26218.65000000,26234.23000000,9337.81648000,1693501199999,248281374.40379080
1693501200000,26234.22000000,26400.43000000,26133.94000000,26329.07000000,4324.91773000,1693504799999,113740325.67298590
1693504800000,26329.08000000,26387.32000000,26189.77000000,26292.23000000,1827.46445000,1693508399999,48045202.66334010
1693508400000,26292.24000000,26319.40000000,25928.00000000,26162.79000000,4521.91272000,1693511999999,118231293.37858250
1693512000000,26162.79000000,26194.86000000,25959.72000000,26022.61000000,2429.77606000,1693515599999,63423600.51456870
1693515600000,26022.61000000,26037.97000000,25655.01000000,26024.57000000,4573.05529000,1693519199999,118350967.30745860
1693519200000,26024.57000000,26072.73000000,25976.15000000,26053.96000000,1140.40181000,1693522799999,29662878.88476640
1693522800000,26053.95000000,26057.99000000,25912.01000000,25940.78000000,1057.29605000,1693526399999,27463181.60988450
1693526400000,25940.77000000,26070.00000000,25931.11000000,26051.97000000,1040.94084000,1693529999999,27066614.27482740
1693530000000,26051.97000000,26057.90000000,25974.13000000,25985.72000000,1107.76693000,1693533599999,28808092.57648530
1693533600000,25985.71000000,26100.00000000,25985.71000000,26058.62000000,965.98670000,1693537199999,25151567.58317430
1693537200000,26058.62000000,26094.90000000,26043.63000000,26081.01000000,538.83858000,1693540799999,14043025.29105400
1693540800000,26081.00000000,26095.00000000,26039.00000000,26044.46000000,577.47440000,1693544399999,15052284.47686270
1693544400000,26044.46000000,26057.54000000,26025.40000000,26027.27000000,557.51426000,1693547999999,14516720.70306190
1693548000000,26027.26000000,26042.90000000,25978.00000000,25997.00000000,838.31043000,1693551599999,21802933.89173180
1693551600000,25996.99000000,26015.00000000,25979.35000000,25990.92000000,866.12656000,1693555199999,22518348.07105470
1693555200000,25990.92000000,26014.45000000,25957.37000000,25980.46000000,622.48417000,1693558799999,16173194.65766180
1693558800000,25980.46000000,26049.83000000,25975.24000000,26033.97000000,790.47731000,1693562399999,20565586.83254350
1693562400000,26033.98000000,26047.39000000,25987.00000000,25999.31000000,711.09676000,1693565999999,18504709.54578770
1693566000000,25999.32000000,26072.34000000,25981.79000000,26047.49000000,1210.11248000,1693569599999,31493429.54349790
1693569600000,26047.50000000,26156.00000000,25990.61000000,26063.27000000,2914.54752000,1693573199999,75968260.76755530
1693573200000,26063.27000000,26064.66000000,25874.05000000,26000.00000000,2140.06414000,1693576799999,55567153.09184820
1693576800000,26000.01000000,26000.01000000,25691.60000000,25717.00000000,3234.35270000,1693580399999,83565517.32241180
1693580400000,25717.01000000,25935.70000000,25566.53000000,25811.00000000,4100.63064000,1693583999999,105760469.73810930
1693584000000,25811.00000000,25964.17000000,25755.00000000,25789.78000000,2787.27058000,1693587599999,72017366.09114870
1693587600000,25789.77000000,25800.15000000,25333.75000000,25478.86000000,6773.85576000,1693591199999,172961710.16513690
1693591200000,25478.85000000,25834.86000000,25455.41000000,25654.23000000,3160.87024000,1693594799999,80993177.32828870
1693594800000,25654.22000000,25679.88000000,25581.24000000,25645.66000000,1221.52144000,1693598399999,31312833.50099250
1693598400000,25645.65000000,25937.42000000,25565.55000000,25776.62000000,2396.51774000,1693601999999,61750986.59703340
1693602000000,25776.62000000,25862.77000000,25734.92000000,25804.49000000,1085.28174000,1693605599999,27985194.46691650
1693605600000,25804.49000000,25826.71000000,25763.20000000,25764.30000000,718.38765000,1693609199999,18536556.44956240
1693609200000,25764.31000000,25835.00000000,25752.47000000,25805.05000000,671.72099000,1693612799999,17328858.74300270
1693612800000,25805.04000000,25840.00000000,25781.40000000,25789.12000000,561.81779000,1693616399999,14500435.36292630
1693616400000,25789.12000000,25815.55000000,25773.67000000,25773.68000000,504.79715000,1693619999999,13020504.27174350
1693620000000,25773.68000000,25795.87000000,25752.47000000,25761.91000000,498.00759000,1693623599999,12836655.73005660
1693623600000,25761.91000000,25811.23000000,25757.57000000,25798.08000000,562.38052000,1693627199999,14497942.89763480
1693627200000,25798.07000000,25805.05000000,25766.75000000,25779.72000000,405.00987000,1693630799999,10442791.45010030
1693630800000,25779.72000000,25853.03000000,25779.71000000,25821.38000000,906.77096000,1693634399999,23399750.91795170
1693634400000,25821.37000000,25832.91000000,25795.24000000,25801.40000000,378.92601000,1693637999999,9780231.35338990
1693638000000,25801.39000000,25842.06000000,25781.42000000,25795.47000000,518.58382000,1693641599999,13380846.69349720
1693641600000,25795.46000000,25801.88000000,25774.81000000,25782.25000000,573.73896000,1693645199999,14794939.66224610
1693645200000,25782.24000000,25825.67000000,25775.13000000,25810.54000000,657.06987000,1693648799999,16954862.94699090
1693648800000,25810.54000000,25855.49000000,25810.41000000,25832.89000000,687.32054000,1693652399999,17755736.52211540
1693652400000,25832.89000000,25860.00000000,25781.55000000,25813.54000000,861.47294000,1693655999999,22249161.96638500
1693656000000,25813.55000000,25835.83000000,25802.71000000,25808.72000000,596.48054000,1693659599999,15400182.16765240
1693659600000,25808.73000000,25853.76000000,25785.64000000,25825.01000000,766.46034000,1693663199999,19786631.72188290
1693663200000,25825.00000000,25894.48000000,25808.07000000,25866.00000000,979.72938000,1693666799999,25323269.86042510
1693666800000,25866.00000000,25987.50000000,25866.00000000,25894.76000000,1874.59182000,1693670399999,48598510.31206820
1693670400000,25894.77000000,25937.91000000,25843.93000000,25861.42000000,1043.36243000,1693673999999,27010683.39865330
1693674000000,25861.41000000,25873.88000000,25813.01000000,25813.58000000,758.75017000,1693677599999,19611214.53720950
1693677600000,25813.58000000,25824.85000000,25763.20000000,25809.63000000,1069.31340000,1693681199999,27579281.10668120
1693681200000,25809.62000000,25846.07000000,25800.00000000,25833.39000000,536.43098000,1693684799999,13852161.22352110
1693684800000,25833.40000000,25848.99000000,25817.84000000,25848.99000000,401.83270000,1693688399999,10380874.19843700
1693688400000,25848.98000000,25888.64000000,25841.66000000,25858.85000000,451.13904000,1693691999999,11667320.67508730
1693692000000,25858.84000000,25861.51000000,25845.66000000,25861.51000000,263.96982000,1693695599999,6824030.24598350
1693695600000,25861.51000000,25907.09000000,25855.00000000,25869.51000000,392.82034000,1693699199999,10164950.72422060
1693699200000,25869.52000000,25872.62000000,25826.29000000,25869.99000000,424.06480000,1693702799999,10964591.71084580
1693702800000,25869.99000000,25907.53000000,25855.48000000,25867.40000000,705.80159000,1693706399999,18261278.39709390
1693706400000,25867.40000000,25880.86000000,25855.76000000,25860.46000000,356.86280000,1693709999999,9231973.75661010
1693710000000,25860.46000000,25873.51000000,25850.00000000,25863.91000000,352.12964000,1693713599999,9105961.72391950
1693713600000,25863.91000000,25880.05000000,25863.90000000,25874.99000000,176.38697000,1693717199999,4563593.61312880
1693717200000,25874.98000000,25905.00000000,25873.50000000,25900.06000000,267.51977000,1693720799999,6926294.04138920
1693720800000,25900.06000000,25946.59000000,25892.51000000,25910.00000000,430.89286000,1693724399999,11166879.40299810
1693724400000,25909.99000000,25956.24000000,25899.96000000,25956.22000000,1168.50066000,1693727999999,30296807.89998180
1693728000000,25956.23000000,25956.30000000,25878.33000000,25882.18000000,588.49819000,1693731599999,15248741.79821280
1693731600000,25882.18000000,25943.41000000,25877.30000000,25905.02000000,777.96029000,1693735199999,20158102.39581840
1693735200000,25905.01000000,25938.43000000,25887.96000000,25932.97000000,423.75896000,1693738799999,10979701.60570670
1693738800000,25932.96000000,25945.92000000,25913.64000000,25943.38000000,461.92825000,1693742399999,11976555.59116250
1693742400000,25943.39000000,26085.01000000,25880.86000000,25896.06000000,1776.17476000,1693745999999,46158425.41885210
1693746000000,25896.07000000,25947.42000000,25807.32000000,25890.46000000,1124.47588000,1693749599999,29113982.24758290
1693749600000,25890.47000000,25936.93000000,25883.00000000,25926.96000000,467.53461000,1693753199999,12114000.75206790
1693753200000,25926.96000000,25928.96000000,25850.00000000,25873.50000000,603.27882000,1693756799999,15617336.70534620
1693756800000,25873.50000000,25897.04000000,25800.00000000,25846.90000000,1666.13426000,1693760399999,43067332.11337080
